state,division,ballotPosition,surname,ballotGivenName,gender,fullName,fullName,partyBallotName,house,incumbent
QLD,Leichhardt,2,MOGOROVICH,Silvia,M,Silvia Mogorovich,Silvia Mogorovich,Informed Medical Options Party,House,0
QLD,Leichhardt,3,ENTSCH,Warren,M,Warren Entsch,Warren Entsch,Liberal National Party of Queensland,House,1
QLD,Leichhardt,4,JENSEN,Rod,M,Rod Jensen,Rod Jensen,Katter's Australian Party (KAP),House,0
QLD,Leichhardt,5,CROPP,Adam,M,Adam Cropp,Adam Cropp,"FUSION: Science, Pirate, Secular, Climate Emergency",House,0
QLD,Leichhardt,6,BAYLY,Susanne,M,Susanne Bayly,Susanne Bayly,Animal Justice Party,House,0
QLD,Leichhardt,7,MUSUMECI,Phillip,M,Phillip Musumeci,Phillip Musumeci,Queensland Greens,House,0
QLD,Leichhardt,8,HANNAGAN,Daniel Lucas,M,Daniel Lucas Hannagan,Daniel Lucas Hannagan,United Australia Party,House,0
QLD,Leichhardt,9,COURT,Geena,M,Geena Court,Geena Court,Pauline Hanson's One Nation,House,0
QLD,Leichhardt,10,ROE,Paul,M,Paul Roe,Paul Roe,Australian Federation Party,House,0
QLD,Leichhardt,11,FAITH,Elida,M,Elida Faith,Elida Faith,Australian Labor Party,House,0
QLD,Lilley,1,HOOGLAND,Gerardine Louise,M,Gerardine Louise Hoogland,Gerardine Louise Hoogland,United Australia Party,House,0
QLD,Lilley,2,STEVENS,Melissa,M,Melissa Stevens,Melissa Stevens,Queensland Greens,House,0
QLD,Lilley,3,LOBO,Vivian,M,Vivian Lobo,Vivian Lobo,Liberal National Party of Queensland,House,0
QLD,Lilley,4,McGRATH,Stephen,M,Stephen Mcgrath,Stephen Mcgrath,Informed Medical Options Party,House,0
QLD,Lilley,5,FRESHWATER,Daniel,M,Daniel Freshwater,Daniel Freshwater,Liberal Democrats,House,0
QLD,Lilley,6,WELLS,Anika,F,Anika Wells,Anika Wells,Australian Labor Party,House,1
QLD,Lilley,7,WILDE,Michelle,M,Michelle Wilde,Michelle Wilde,Pauline Hanson's One Nation,House,0
QLD,Longman,1,FANNING,Rebecca,M,Rebecca Fanning,Rebecca Fanning,Australian Labor Party,House,0
QLD,Longman,2,SUTHERLAND,Stefanie Alexis,M,Stefanie Alexis Sutherland,Stefanie Alexis Sutherland,United Australia Party,House,0
QLD,Longman,3,QUINLAN,Nigel David,M,Nigel David Quinlan,Nigel David Quinlan,Legalise Cannabis Australia,House,0
QLD,Longman,4,SNIJDERS,Earl,M,Earl Snijders,Earl Snijders,Queensland Greens,House,0
QLD,Longman,5,TAYLOR,Ross,M,Ross Taylor,Ross Taylor,Pauline Hanson's One Nation,House,0
QLD,Longman,6,LIPPONER,Jens,M,Jens Lipponer,Jens Lipponer,Liberal Democrats,House,0
QLD,Longman,7,GILBARD,Paula,M,Paula Gilbard,Paula Gilbard,Animal Justice Party,House,0
QLD,Longman,8,YOUNG,Terry,M,Terry Young,Terry Young,Liberal National Party of Queensland,House,1
QLD,Maranoa,1,LITTLEPROUD,David,M,David Littleproud,David Littleproud,Liberal National Party of Queensland,House,1
QLD,Maranoa,2,RICHARDSON,Malcolm J,M,Malcolm J Richardson,Malcolm J Richardson,"Shooters, Fishers and Farmers Party",House,0
QLD,Maranoa,3,KERRIGAN,Dave,M,Dave Kerrigan,Dave Kerrigan,Australian Labor Party,House,0
QLD,Maranoa,4,McDONALD,Nathan John,M,Nathan John Mcdonald,Nathan John Mcdonald,United Australia Party,House,0
QLD,Maranoa,5,PARKER,Ellisa,M,Ellisa Parker,Ellisa Parker,Queensland Greens,House,0
QLD,Maranoa,6,KELLY,Mike,M,Mike Kelly,Mike Kelly,Pauline Hanson's One Nation,House,0
QLD,Maranoa,7,TUNBRIDGE,Brett James,M,Brett James Tunbridge,Brett James Tunbridge,Australian Federation Party,House,0
QLD,McPherson,1,ANDREWS,Karen,M,Karen Andrews,Karen Andrews,Liberal National Party of Queensland,House,1
QLD,McPherson,2,HARGRAVES,Kevin,M,Kevin Hargraves,Kevin Hargraves,Pauline Hanson's One Nation,House,0
QLD,McPherson,3,PEAD,Gary,M,Gary Pead,Gary Pead,Australian Federation Party,House,0
QLD,McPherson,4,TURNER,Scott,M,Scott Turner,Scott Turner,Queensland Greens,House,0
QLD,McPherson,5,CULLEN,Andy,M,Andy Cullen,Andy Cullen,Australian Values Party,House,0
QLD,McPherson,6,BERRIGAN,Joshua Lawrence,M,Joshua Lawrence Berrigan,Joshua Lawrence Berrigan,United Australia Party,House,0
QLD,McPherson,7,PYNE,Glenn,M,Glenn Pyne,Glenn Pyne,Liberal Democrats,House,0
QLD,McPherson,8,UNGERER,Carl,M,Carl Ungerer,Carl Ungerer,Australian Labor Party,House,0
QLD,Moncrieff,1,BELL,Angie,F,Angie Bell,Angie Bell,Liberal National Party of Queensland,House,1
QLD,Moncrieff,2,SCHULTZ,Leeanne,M,Leeanne Schultz,Leeanne Schultz,Pauline Hanson's One Nation,House,0
QLD,Moncrieff,3,TAYLER,James,M,James Tayler,James Tayler,Australian Federation Party,House,0
QLD,Moncrieff,4,BERRY-LAW,Sonia Michelle,M,Sonia Michelle Berry-Law,Sonia Michelle Berry-Law,Animal Justice Party,House,0
QLD,Moncrieff,5,BROADBENT,April,M,April Broadbent,April Broadbent,Queensland Greens,House,0
QLD,Moncrieff,6,PALMER,Glen,M,Glen Palmer,Glen Palmer,Australian Labor Party,House,0
QLD,Moncrieff,7,DEMETRE,Diane,M,Diane Demetre,Diane Demetre,Liberal Democrats,House,0
QLD,Moncrieff,8,CUDMORE,Timothy,M,Timothy Cudmore,Timothy Cudmore,Informed Medical Options Party,House,0
QLD,Moncrieff,9,HAPP,Diane Olga,M,Diane Olga Happ,Diane Olga Happ,United Australia Party,House,0
QLD,Moreton,1,POWER,Peter,M,Peter Power,Peter Power,Australian Federation Party,House,0
QLD,Moreton,2,SWANN,Neil,M,Neil Swann,Neil Swann,Pauline Hanson's One Nation,House,0
QLD,Moreton,3,PERRETT,Graham,M,Graham Perrett,Graham Perrett,Australian Labor Party,House,1
QLD,Moreton,4,GARTON,Claire,M,Claire Garton,Claire Garton,Queensland Greens,House,0
QLD,Moreton,5,HUANG,Steven,M,Steven Huang,Steven Huang,Liberal National Party of Queensland,House,0
QLD,Moreton,6,FOLLETT,Chelsea,M,Chelsea Follett,Chelsea Follett,United Australia Party,House,0
QLD,Oxley,1,COOMBES,Timothy,M,Timothy Coombes,Timothy Coombes,United Australia Party,House,0
QLD,Oxley,2,WORSTELING,Asha,M,Asha Worsteling,Asha Worsteling,Queensland Greens,House,0
QLD,Oxley,3,MCMILLEN,Kyle,M,Kyle Mcmillen,Kyle Mcmillen,Liberal National Party of Queensland,House,0
QLD,Oxley,4,KOZLOWSKI,Dylan,M,Dylan Kozlowski,Dylan Kozlowski,Pauline Hanson's One Nation,House,0
QLD,Oxley,5,DICK,Milton,F,Milton Dick,Milton Dick,Australian Labor Party,House,1
QLD,Petrie,1,GUENOUN,Kelly Anne,M,Kelly Anne Guenoun,Kelly Anne Guenoun,United Australia Party,House,0
QLD,Petrie,2,SIMON,Will,M,Will Simon,Will Simon,Queensland Greens,House,0
QLD,Petrie,3,WILSON,Anneke,M,Anneke Wilson,Anneke Wilson,Liberal Democrats,House,0
QLD,Petrie,4,MITCHELL,Marcus,M,Marcus Mitchell,Marcus Mitchell,Pauline Hanson's One Nation,House,0
QLD,Petrie,5,DENTON,Mick,M,Mick Denton,Mick Denton,Australian Labor Party,House,0
QLD,Petrie,6,HOWARTH,Luke,M,Luke Howarth,Luke Howarth,Liberal National Party of Queensland,House,1
QLD,Petrie,7,CICCHITTI,Chris,M,Chris Cicchitti,Chris Cicchitti,Animal Justice Party,House,0
QLD,Rankin,1,DARWEN,Paul,M,Paul Darwen,Paul Darwen,Liberal National Party of Queensland,House,0
QLD,Rankin,2,COTTER,Neil,M,Neil Cotter,Neil Cotter,Queensland Greens,House,0
QLD,Rankin,3,CRANK,Jeff,M,Jeff Crank,Jeff Crank,United Australia Party,House,0
QLD,Rankin,4,COOKSON,Glen,M,Glen Cookson,Glen Cookson,Pauline Hanson's One Nation,House,0
QLD,Rankin,5,CLARKE,Suzanne,M,Suzanne Clarke,Suzanne Clarke,Animal Justice Party,House,0
QLD,Rankin,6,CHALMERS,Jim,F,Jim Chalmers,Jim Chalmers,Australian Labor Party,House,1
QLD,Ryan,1,POLLARD,Kathryn,M,Kathryn Pollard,Kathryn Pollard,United Australia Party,House,0
QLD,Ryan,2,COORY,Damian,M,Damian Coory,Damian Coory,Liberal Democrats,House,0
QLD,Ryan,3,REES,Janine,M,Janine Rees,Janine Rees,Australian Progressives,House,0
QLD,Ryan,4,LOVE,Joel,M,Joel Love,Joel Love,Pauline Hanson's One Nation,House,0
QLD,Ryan,5,LIPMAN,Jina,M,Jina Lipman,Jina Lipman,Animal Justice Party,House,0
QLD,Ryan,6,WATSON-BROWN,Elizabeth,M,Elizabeth Watson-Brown,Elizabeth Watson-Brown,Queensland Greens,House,0
QLD,Ryan,7,COSSAR,Peter,M,Peter Cossar,Peter Cossar,Australian Labor Party,House,0
QLD,Ryan,8,SIMMONDS,Julian,M,Julian Simmonds,Julian Simmonds,Liberal National Party of Queensland,House,1
QLD,Ryan,9,DANCOISNE,Axel,M,Axel Dancoisne,Axel Dancoisne,Australian Federation Party,House,0
QLD,Wide Bay,1,JACOBI,Kelli,M,Kelli Jacobi,Kelli Jacobi,Independent,House,0
QLD,Wide Bay,2,BUCKLEY,Nathan,M,Nathan Buckley,Nathan Buckley,Pauline Hanson's One Nation,House,0
QLD,Wide Bay,3,BENNETT,Tracy,M,Tracy Bennett,Tracy Bennett,United Australia Party,House,0
QLD,Wide Bay,4,ARMSTRONG,Craig,M,Craig Armstrong,Craig Armstrong,Queensland Greens,House,0
QLD,Wide Bay,5,O'BRIEN,Llew,M,Llew O'Brien,Llew O'Brien,Liberal National Party of Queensland,House,1
QLD,Wide Bay,6,WOODWARD,John,M,John Woodward,John Woodward,Australian Federation Party,House,0
QLD,Wide Bay,7,JEROME,Tim,M,Tim Jerome,Tim Jerome,Independent,House,0
QLD,Wide Bay,8,WILLIAMS,Geoff,M,Geoff Williams,Geoff Williams,Australian Labor Party,House,0
QLD,Wide Bay,9,WILLIAMS,Daniel,M,Daniel Williams,Daniel Williams,Australian Values Party,House,0
QLD,Wide Bay,10,NEWLAND,Andrea,M,Andrea Newland,Andrea Newland,Informed Medical Options Party,House,0
QLD,Wright,1,BUCHHOLZ,Scott,M,Scott Buchholz,Scott Buchholz,Liberal National Party of Queensland,House,1
QLD,Wright,2,DUFFILL,Cassandra Deanne,M,Cassandra Deanne Duffill,Cassandra Deanne Duffill,United Australia Party,House,0
QLD,Wright,3,HICKS,Keith,M,Keith Hicks,Keith Hicks,Pauline Hanson's One Nation,House,0
QLD,Wright,4,BANASIAK,Shonna-Lee,M,Shonna-Lee Banasiak,Shonna-Lee Banasiak,Australian Federation Party,House,0
QLD,Wright,5,McCREADIE,Pam,M,Pam Mccreadie,Pam Mccreadie,Australian Labor Party,House,0
QLD,Wright,6,THOMPSON,Nicole,M,Nicole Thompson,Nicole Thompson,Queensland Greens,House,0
SA,Adelaide,1,GRANTHAM,Amy,M,Amy Grantham,Amy Grantham,Liberal,House,0
SA,Adelaide,2,GEORGANAS,Steve,M,Steve Georganas,Steve Georganas,Australian Labor Party,House,1
SA,Adelaide,3,ALLWOOD,Sean,M,Sean Allwood,Sean Allwood,United Australia Party,House,0
SA,Adelaide,4,McMILLAN,Matthew,M,Matthew Mcmillan,Matthew Mcmillan,"FUSION: Science, Pirate, Secular, Climate Emergency",House,0
SA,Adelaide,5,GALDIES,Rebecca,M,Rebecca Galdies,Rebecca Galdies,The Greens,House,0
SA,Adelaide,6,GERHARD,Faith,M,Faith Gerhard,Faith Gerhard,Australian Federation Party,House,0
SA,Adelaide,7,ALLWOOD,Gayle,M,Gayle Allwood,Gayle Allwood,Pauline Hanson's One Nation,House,0
SA,Barker,1,PIETZSCH,Jonathan,M,Jonathan Pietzsch,Jonathan Pietzsch,National Party,House,0
SA,Barker,2,QUAREMBA,Carlos,M,Carlos Quaremba,Carlos Quaremba,Pauline Hanson's One Nation,House,0
SA,Barker,3,PANNELL,Vince,M,Vince Pannell,Vince Pannell,Independent,House,0
SA,Barker,4,FRY,Maddy,M,Maddy Fry,Maddy Fry,Independent,House,0
SA,Barker,5,HILLAM,Rosa,M,Rosa Hillam,Rosa Hillam,The Greens,House,0
SA,Barker,6,PASIN,Tony,M,Tony Pasin,Tony Pasin,Liberal,House,1
SA,Barker,7,SWIGGS,David,M,David Swiggs,David Swiggs,United Australia Party,House,0
SA,Barker,8,BRAES,Mark,M,Mark Braes,Mark Braes,Australian Labor Party,House,0
SA,Barker,9,HANTON,Kym,M,Kym Hanton,Kym Hanton,Australian Federation Party,House,0
SA,Boothby,1,CARTER,Jeremy,M,Jeremy Carter,Jeremy Carter,The Greens,House,0
SA,Boothby,2,CLARK,Graeme,M,Graeme Clark,Graeme Clark,United Australia Party,House,0
SA,Boothby,3,HARRIS,Peter,M,Peter Harris,Peter Harris,Australian Federation Party,House,0
SA,Boothby,4,NIKOLIC,Aleksandra,M,Aleksandra Nikolic,Aleksandra Nikolic,Liberal Democrats,House,0
SA,Boothby,5,BUSUTTIL,Paul,M,Paul Busuttil,Paul Busuttil,Independent,House,0
SA,Boothby,6,BRAY,Frankie,M,Frankie Bray,Frankie Bray,Animal Justice Party,House,0
SA,Boothby,7,SWIFT,Rachel,M,Rachel Swift,Rachel Swift,Liberal,House,0
SA,Boothby,8,DYER,Jo,M,Jo Dyer,Jo Dyer,Independent,House,0
SA,Boothby,9,MILLER-FROST,Louise,M,Louise Miller-Frost,Louise Miller-Frost,Australian Labor Party,House,0
SA,Boothby,10,COUCH,Bob,M,Bob Couch,Bob Couch,Pauline Hanson's One Nation,House,0
SA,Grey,1,WHITE,Tim,M,Tim White,Tim White,The Greens,House,0
SA,Grey,2,WATERS,Suzanne,M,Suzanne Waters,Suzanne Waters,United Australia Party,House,0
SA,Grey,3,MILLER,Peter,M,Peter Miller,Peter Miller,Liberal Democrats,House,0
SA,Grey,4,HABERMANN,Liz,M,Liz Habermann,Liz Habermann,Independent,House,0
SA,Grey,5,WATSON,Julie,M,Julie Watson,Julie Watson,Australian Labor Party,House,0
SA,Grey,6,WHITE,Kerry Ann,M,Kerry Ann White,Kerry Ann White,Pauline Hanson's One Nation,House,0
SA,Grey,7,DEMPSEY,Tracey,M,Tracey Dempsey,Tracey Dempsey,Australian Federation Party,House,0
SA,Grey,8,CARMODY,Richard,M,Richard Carmody,Richard Carmody,Independent,House,0
SA,Grey,9,RAMSEY,Rowan,M,Rowan Ramsey,Rowan Ramsey,Liberal,House,1
SA,Hindmarsh,1,O'SULLIVAN,Patrick,M,Patrick O'Sullivan,Patrick O'Sullivan,The Greens,House,0
SA,Hindmarsh,2,FINIZIO,Anna,M,Anna Finizio,Anna Finizio,Liberal,House,0
SA,Hindmarsh,3,JOHNSON,Walter,M,Walter Johnson,Walter Johnson,Pauline Hanson's One Nation,House,0
SA,Hindmarsh,4,BUTLER,Mark,M,Mark Butler,Mark Butler,Australian Labor Party,House,1
SA,Hindmarsh,5,RICHARDS,Dianne,M,Dianne Richards,Dianne Richards,Australian Federation Party,House,0
SA,Hindmarsh,6,MELISSOURGOS,George,M,George Melissourgos,George Melissourgos,United Australia Party,House,0
SA,Hindmarsh,7,WITT,Jamie,M,Jamie Witt,Jamie Witt,The Great Australian Party,House,0
SA,Hindmarsh,8,PASTRO,Matt,M,Matt Pastro,Matt Pastro,Animal Justice Party,House,0
SA,Kingston,1,DE JONGE,Rob,M,Rob De Jonge,Rob De Jonge,Independent,House,0
SA,Kingston,2,GODFREY-BROWN,Robert,M,Robert Godfrey-Brown,Robert Godfrey-Brown,Pauline Hanson's One Nation,House,0
SA,Kingston,3,JACKSON,Russell,M,Russell Jackson,Russell Jackson,United Australia Party,House,0
SA,Kingston,4,RISHWORTH,Amanda,F,Amanda Rishworth,Amanda Rishworth,Australian Labor Party,House,1
SA,Kingston,5,PHOTAKIS,John,M,John Photakis,John Photakis,The Greens,House,0
SA,Kingston,6,ENRIGHT,Sam,M,Sam Enright,Sam Enright,Australian Federation Party,House,0
SA,Kingston,7,BOURNE,Kathleen,M,Kathleen Bourne,Kathleen Bourne,Liberal,House,0
SA,Makin,1,LAZOOTIN,Abram Nicholas,M,Abram Nicholas Lazootin,Abram Nicholas Lazootin,Australian Federation Party,House,0
SA,Makin,2,ZAPPIA,Tony,M,Tony Zappia,Tony Zappia,Australian Labor Party,House,1
SA,Makin,3,DROZDOFF,Kimberley,M,Kimberley Drozdoff,Kimberley Drozdoff,United Australia Party,House,0
SA,Makin,4,VAID,Rajan,M,Rajan Vaid,Rajan Vaid,Pauline Hanson's One Nation,House,0
SA,Makin,5,HOWARD-JONES,Alan,M,Alan Howard-Jones,Alan Howard-Jones,Liberal,House,0
SA,Makin,6,MUSTACA,Emma,M,Emma Mustaca,Emma Mustaca,The Greens,House,0
SA,Mayo,1,BELL,Marisa,M,Marisa Bell,Marisa Bell,Australian Labor Party,House,0
SA,Mayo,2,CHAPLIN,Padma,M,Padma Chaplin,Padma Chaplin,Animal Justice Party,House,0
SA,Mayo,3,VAN RAALTE,Jacob,M,Jacob Van Raalte,Jacob Van Raalte,Liberal Democrats,House,0
SA,Mayo,4,SHARKIE,Rebekha,F,Rebekha Sharkie,Rebekha Sharkie,Centre Alliance,House,1
SA,Mayo,5,ELLIOTT,Greg,M,Greg Elliott,Greg Elliott,The Greens,House,0
SA,Mayo,6,BLUCK,Allison,M,Allison Bluck,Allison Bluck,Liberal,House,0
SA,Mayo,7,McGRAIL,Samantha,M,Samantha Mcgrail,Samantha Mcgrail,United Australia Party,House,0
SA,Mayo,8,SCOTT,Tonya,M,Tonya Scott,Tonya Scott,Pauline Hanson's One Nation,House,0
SA,Mayo,9,NEUGEBAUER,Mark,M,Mark Neugebauer,Mark Neugebauer,Australian Federation Party,House,0
SA,Spence,1,WARREN,Alvin Eric,M,Alvin Eric Warren,Alvin Eric Warren,United Australia Party,House,0
SA,Spence,2,BURNELL,Matt,M,Matt Burnell,Matt Burnell,Australian Labor Party,House,0
SA,Spence,3,DEEX,David,M,David Deex,David Deex,The Greens,House,0
SA,Spence,4,BAWDEN,Matilda,M,Matilda Bawden,Matilda Bawden,Australian Federation Party,House,0
SA,Spence,5,LOCK,Shawn,M,Shawn Lock,Shawn Lock,Liberal,House,0
SA,Spence,6,CHAMPION,Linda,M,Linda Champion,Linda Champion,Pauline Hanson's One Nation,House,0
SA,Sturt,1,McCUSKER,Katie,M,Katie Mccusker,Katie Mccusker,The Greens,House,0
SA,Sturt,2,BARAM,Sonja,M,Sonja Baram,Sonja Baram,Australian Labor Party,House,0
SA,Sturt,3,SCHMIDT,Chris,M,Chris Schmidt,Chris Schmidt,TNL,House,0
SA,Sturt,4,ALLWOOD,Alexander,M,Alexander Allwood,Alexander Allwood,Pauline Hanson's One Nation,House,0
SA,Sturt,5,FULCO,Angela,M,Angela Fulco,Angela Fulco,Australian Progressives,House,0
SA,Sturt,6,GRANT,Stephen,M,Stephen Grant,Stephen Grant,United Australia Party,House,0
SA,Sturt,7,SCARBOROUGH,Kathy,M,Kathy Scarborough,Kathy Scarborough,Australian Federation Party,House,0
SA,Sturt,8,SHERLOCK,David,M,David Sherlock,David Sherlock,Animal Justice Party,House,0
SA,Sturt,9,McMAHON,Thomas,M,Thomas Mcmahon,Thomas Mcmahon,Liberal Democrats,House,0
SA,Sturt,10,ELHAM,Inty,M,Inty Elham,Inty Elham,Drew Pavlou Democratic Alliance,House,0
SA,Sturt,11,STEVENS,James,M,James Stevens,James Stevens,Liberal,House,1
TAS,Bass,1,RAZAY,George,M,George Razay,George Razay,Independent,House,0
TAS,Bass,2,SALT,Bob,M,Bob Salt,Bob Salt,Jacqui Lambie Network,House,0
TAS,Bass,3,ROSOL,Cecily,M,Cecily Rosol,Cecily Rosol,The Greens,House,0
TAS,Bass,4,ARCHER,Bridget Kathleen,F,Bridget Kathleen Archer,Bridget Kathleen Archer,Liberal,House,1
TAS,Bass,5,BAKER,Alison,M,Alison Baker,Alison Baker,Animal Justice Party,House,0
TAS,Bass,6,HUMBLE,Stephen,M,Stephen Humble,Stephen Humble,Liberal Democrats,House,0
TAS,Bass,7,SQUIBB,Kyle,M,Kyle Squibb,Kyle Squibb,United Australia Party,House,0
TAS,Bass,8,DAVY,Melanie,M,Melanie Davy,Melanie Davy,Pauline Hanson's One Nation,House,0
TAS,Bass,9,HART,Ross,M,Ross Hart,Ross Hart,Australian Labor Party,House,0
TAS,Braddon,1,MINEUR,Ludo,M,Ludo Mineur,Ludo Mineur,Pauline Hanson's One Nation,House,0
TAS,Braddon,2,BRIGGS,Darren,M,Darren Briggs,Darren Briggs,The Greens,House,0
TAS,Braddon,3,PEARCE,Gavin,M,Gavin Pearce,Gavin Pearce,Liberal,House,1
TAS,Braddon,4,RANKIN,Scott,M,Scott Rankin,Scott Rankin,The Local Party,House,0
TAS,Braddon,5,LYNCH,Chris,M,Chris Lynch,Chris Lynch,Australian Labor Party,House,0
TAS,Braddon,6,BOBBERMIEN,Darren Scott,M,Darren Scott Bobbermien,Darren Scott Bobbermien,United Australia Party,House,0
TAS,Braddon,7,GARLAND,Craig Anthony,M,Craig Anthony Garland,Craig Anthony Garland,Independent,House,0
TAS,Braddon,8,MARTIN,Keone Patrick,M,Keone Patrick Martin,Keone Patrick Martin,Animal Justice Party,House,0
TAS,Braddon,9,LEHMANN,Sophie,M,Sophie Lehmann,Sophie Lehmann,Jacqui Lambie Network,House,0
TAS,Braddon,10,WHITE,Duncan,M,Duncan White,Duncan White,Liberal Democrats,House,0
TAS,Clark,1,CAMERON,Michelle,M,Michelle Cameron,Michelle Cameron,Pauline Hanson's One Nation,House,0
TAS,Clark,2,DAVIS,Simon,M,Simon Davis,Simon Davis,Australian Labor Party,House,0
TAS,Clark,3,RAMSDEN,Ian,M,Ian Ramsden,Ian Ramsden,Liberal Democrats,House,0
TAS,Clark,4,COATS,Will,M,Will Coats,Will Coats,Liberal,House,0
TAS,Clark,5,SHELLEY,Janet,M,Janet Shelley,Janet Shelley,The Greens,House,0
TAS,Clark,6,WILKIE,Andrew,M,Andrew Wilkie,Andrew Wilkie,Independent,House,1
TAS,Clark,7,DAVIES,Casey,M,Casey Davies,Casey Davies,Animal Justice Party,House,0
TAS,Clark,8,GALLOWAY,Sandra,M,Sandra Galloway,Sandra Galloway,United Australia Party,House,0
TAS,Franklin,1,BATEMAN,Anna,M,Anna Bateman,Anna Bateman,The Local Party,House,0
TAS,Franklin,2,COLLINS,Julie,F,Julie Collins,Julie Collins,Australian Labor Party,House,1
TAS,Franklin,3,PITT,Duane,M,Duane Pitt,Duane Pitt,Liberal Democrats,House,0
TAS,Franklin,4,HINDLEY,Steve,M,Steve Hindley,Steve Hindley,Pauline Hanson's One Nation,House,0
TAS,Franklin,5,MATTHEWS,Lisa,M,Lisa Matthews,Lisa Matthews,United Australia Party,House,0
TAS,Franklin,6,HANNAN,Chris,M,Chris Hannan,Chris Hannan,Jacqui Lambie Network,House,0
TAS,Franklin,7,JOHNSON,Kristy Maree,M,Kristy Maree Johnson,Kristy Maree Johnson,Liberal,House,0
TAS,Franklin,8,LOVE,Katrina,M,Katrina Love,Katrina Love,Animal Justice Party,House,0
TAS,Franklin,9,DARKO,Jade,M,Jade Darko,Jade Darko,The Greens,House,0
TAS,Lyons,1,BOWER,Susie,M,Susie Bower,Susie Bower,Liberal,House,0
TAS,Lyons,2,GRIFFITHS,Rhys,M,Rhys Griffiths,Rhys Griffiths,Liberal Democrats,House,0
TAS,Lyons,3,MITCHELL,Brian,M,Brian Mitchell,Brian Mitchell,Australian Labor Party,House,1
TAS,Lyons,4,GRALTON,Anna Megan,M,Anna Megan Gralton,Anna Megan Gralton,Animal Justice Party,House,0
TAS,Lyons,5,EVANS,Jason,M,Jason Evans,Jason Evans,United Australia Party,House,0
TAS,Lyons,6,PFITZNER,Troy Robert,M,Troy Robert Pfitzner,Troy Robert Pfitzner,Jacqui Lambie Network,House,0
TAS,Lyons,7,GOYNE,Emma Jane,M,Emma Jane Goyne,Emma Jane Goyne,Pauline Hanson's One Nation,House,0
TAS,Lyons,8,JOHNSTONE,Liz,M,Liz Johnstone,Liz Johnstone,The Greens,House,0
VIC,Aston,1,SPELMAN,Rebekah Jane,M,Rebekah Jane Spelman,Rebekah Jane Spelman,United Australia Party,House,0
VIC,Aston,2,TUDGE,Alan,M,Alan Tudge,Alan Tudge,Liberal,House,1
VIC,Aston,3,COOKSON,Asher,M,Asher Cookson,Asher Cookson,The Greens,House,0
VIC,Aston,4,BRUCE,Ryan,M,Ryan Bruce,Ryan Bruce,TNL,House,0
VIC,Aston,5,IBBOTSON,Craig,M,Craig Ibbotson,Craig Ibbotson,Pauline Hanson's One Nation,House,0
VIC,Aston,6,ROCHE,Liam,M,Liam Roche,Liam Roche,Liberal Democrats,House,0
VIC,Aston,7,DOYLE,Mary,M,Mary Doyle,Mary Doyle,Australian Labor Party,House,0
VIC,Ballarat,1,BARNES,John,M,John Barnes,John Barnes,The Greens,House,0
VIC,Ballarat,2,GREEN,Ben,M,Ben Green,Ben Green,Liberal,House,0
VIC,Ballarat,3,GRAHAM,Alex,M,Alex Graham,Alex Graham,Independent,House,0
VIC,Ballarat,4,SEDGMAN,Kerryn,M,Kerryn Sedgman,Kerryn Sedgman,Australian Federation Party,House,0
VIC,Ballarat,5,PRYSE-SMITH,Terri Elizabeth,M,Terri Elizabeth Pryse-Smith,Terri Elizabeth Pryse-Smith,United Australia Party,House,0
VIC,Ballarat,6,TAXIS,Rosalie,M,Rosalie Taxis,Rosalie Taxis,Pauline Hanson's One Nation,House,0
VIC,Ballarat,7,McGRATH,Julia,M,Julia Mcgrath,Julia Mcgrath,Liberal Democrats,House,0
VIC,Ballarat,8,KING,Catherine,M,Catherine King,Catherine King,Australian Labor Party,House,1
VIC,Bendigo,1,LAURIE,James,M,James Laurie,James Laurie,Independent,House,0
VIC,Bendigo,2,CHESTERS,Lisa,F,Lisa Chesters,Lisa Chesters,Australian Labor Party,House,1
VIC,Bendigo,3,SCHADE,Darin,M,Darin Schade,Darin Schade,Liberal,House,0
VIC,Bendigo,4,SINCLAIR,Cate,M,Cate Sinclair,Cate Sinclair,The Greens,House,0
VIC,Bendigo,5,BANSEMER,Matt,M,Matt Bansemer,Matt Bansemer,Liberal Democrats,House,0
VIC,Bendigo,6,MIHAIL,Ben,M,Ben Mihail,Ben Mihail,Pauline Hanson's One Nation,House,0
VIC,Bendigo,7,SUARES,Elijah,M,Elijah Suares,Elijah Suares,United Australia Party,House,0
VIC,Bruce,1,SKROBO,Christine,M,Christine Skrobo,Christine Skrobo,Liberal Democrats,House,0
VIC,Bruce,2,BABET,Matt,M,Matt Babet,Matt Babet,United Australia Party,House,0
VIC,Bruce,3,DEANS,Hayley,M,Hayley Deans,Hayley Deans,Pauline Hanson's One Nation,House,0
VIC,Bruce,4,HILL,Julian,M,Julian Hill,Julian Hill,Australian Labor Party,House,1
VIC,Bruce,5,MOODY,James,M,James Moody,James Moody,Liberal,House,0
VIC,Bruce,6,KIRWAN,Matthew,M,Matthew Kirwan,Matthew Kirwan,The Greens,House,0
VIC,Calwell,1,PRESTON,Mark,M,Mark Preston,Mark Preston,Pauline Hanson's One Nation,House,0
VIC,Calwell,2,STAKER-GUNN,Tim,M,Tim Staker-Gunn,Tim Staker-Gunn,Liberal,House,0
VIC,Calwell,3,ABBOUD,Natalie,M,Natalie Abboud,Natalie Abboud,The Greens,House,0
